,unit,sex,age,region,year,value
5977,YR,F,Y43,PT,1997,38.2
5978,YR,F,Y44,PT,1997,37.3
5979,YR,F,Y45,PT,1997,36.3
5980,YR,F,Y46,PT,1997,35.4
5981,YR,F,Y47,PT,1997,34.5
5982,YR,F,Y48,PT,1997,33.5
5983,YR,F,Y49,PT,1997,32.6
5984,YR,F,Y5,PT,1997,75.0
5985,YR,F,Y50,PT,1997,31.7
5986,YR,F,Y51,PT,1997,30.8
5987,YR,F,Y52,PT,1997,29.9
5988,YR,F,Y53,PT,1997,29.0
5989,YR,F,Y54,PT,1997,28.1
5990,YR,F,Y55,PT,1997,27.2
5991,YR,F,Y56,PT,1997,26.3
5992,YR,F,Y57,PT,1997,25.4
5993,YR,F,Y58,PT,1997,24.5
5994,YR,F,Y59,PT,1997,23.6
5995,YR,F,Y6,PT,1997,74.0
5996,YR,F,Y60,PT,1997,22.8
5997,YR,F,Y61,PT,1997,21.9
5998,YR,F,Y62,PT,1997,21.0
5999,YR,F,Y63,PT,1997,20.2
6000,YR,F,Y64,PT,1997,19.3
6001,YR,F,Y65,PT,1997,18.5
6002,YR,F,Y66,PT,1997,17.6
6003,YR,F,Y67,PT,1997,16.8
6004,YR,F,Y68,PT,1997,16.0
6005,YR,F,Y69,PT,1997,15.2
6006,YR,F,Y7,PT,1997,73.0
6007,YR,F,Y70,PT,1997,14.5
6008,YR,F,Y71,PT,1997,13.7
6009,YR,F,Y72,PT,1997,12.9
6010,YR,F,Y73,PT,1997,12.2
6011,YR,F,Y74,PT,1997,11.5
6012,YR,F,Y75,PT,1997,10.8
6013,YR,F,Y76,PT,1997,10.2
6014,YR,F,Y77,PT,1997,9.5
6015,YR,F,Y78,PT,1997,8.9
6016,YR,F,Y79,PT,1997,8.3
6017,YR,F,Y8,PT,1997,72.0
6018,YR,F,Y80,PT,1997,7.8
6019,YR,F,Y81,PT,1997,7.3
6020,YR,F,Y82,PT,1997,6.8
6021,YR,F,Y83,PT,1997,6.3
6022,YR,F,Y84,PT,1997,5.8
6023,YR,F,Y9,PT,1997,71.1
6024,YR,F,Y_GE85,PT,1997,5.4
6025,YR,F,Y_LT1,PT,1997,79.4
6026,YR,M,Y1,PT,1997,71.7
6027,YR,M,Y10,PT,1997,63.0
6028,YR,M,Y11,PT,1997,62.0
6029,YR,M,Y12,PT,1997,61.0
6030,YR,M,Y13,PT,1997,60.0
6031,YR,M,Y14,PT,1997,59.1
6032,YR,M,Y15,PT,1997,58.1
6033,YR,M,Y16,PT,1997,57.1
6034,YR,M,Y17,PT,1997,56.2
6035,YR,M,Y18,PT,1997,55.2
6036,YR,M,Y19,PT,1997,54.3
6037,YR,M,Y2,PT,1997,70.8
6038,YR,M,Y20,PT,1997,53.4
6039,YR,M,Y21,PT,1997,52.5
6040,YR,M,Y22,PT,1997,51.6
6041,YR,M,Y23,PT,1997,50.6
6042,YR,M,Y24,PT,1997,49.7
6043,YR,M,Y25,PT,1997,48.8
6044,YR,M,Y26,PT,1997,47.9
6045,YR,M,Y27,PT,1997,47.0
6046,YR,M,Y28,PT,1997,46.1
6047,YR,M,Y29,PT,1997,45.2
6048,YR,M,Y3,PT,1997,69.8
6049,YR,M,Y30,PT,1997,44.3
6050,YR,M,Y31,PT,1997,43.4
6051,YR,M,Y32,PT,1997,42.6
6052,YR,M,Y33,PT,1997,41.7
6053,YR,M,Y34,PT,1997,40.8
6054,YR,M,Y35,PT,1997,39.9
6055,YR,M,Y36,PT,1997,39.0
6056,YR,M,Y37,PT,1997,38.1
6057,YR,M,Y38,PT,1997,37.2
6058,YR,M,Y39,PT,1997,36.3
6059,YR,M,Y4,PT,1997,68.9
6060,YR,M,Y40,PT,1997,35.5
6061,YR,M,Y41,PT,1997,34.6
6062,YR,M,Y42,PT,1997,33.7
6063,YR,M,Y43,PT,1997,32.8
6064,YR,M,Y44,PT,1997,31.9
6065,YR,M,Y45,PT,1997,31.1
6066,YR,M,Y46,PT,1997,30.2
6067,YR,M,Y47,PT,1997,29.3
6068,YR,M,Y48,PT,1997,28.4
6069,YR,M,Y49,PT,1997,27.6
6070,YR,M,Y5,PT,1997,67.9
6071,YR,M,Y50,PT,1997,26.7
6072,YR,M,Y51,PT,1997,25.9
6073,YR,M,Y52,PT,1997,25.0
6074,YR,M,Y53,PT,1997,24.2
6075,YR,M,Y54,PT,1997,23.4
6076,YR,M,Y55,PT,1997,22.6
6077,YR,M,Y56,PT,1997,21.7
6078,YR,M,Y57,PT,1997,20.9
6079,YR,M,Y58,PT,1997,20.1
6080,YR,M,Y59,PT,1997,19.4
6081,YR,M,Y6,PT,1997,66.9
6082,YR,M,Y60,PT,1997,18.6
6083,YR,M,Y61,PT,1997,17.9
6084,YR,M,Y62,PT,1997,17.1
6085,YR,M,Y63,PT,1997,16.4
6086,YR,M,Y64,PT,1997,15.7
6087,YR,M,Y65,PT,1997,15.0
6088,YR,M,Y66,PT,1997,14.3
6089,YR,M,Y67,PT,1997,13.6
6090,YR,M,Y68,PT,1997,13.0
6091,YR,M,Y69,PT,1997,12.3
6092,YR,M,Y7,PT,1997,65.9
6093,YR,M,Y70,PT,1997,11.7
6094,YR,M,Y71,PT,1997,11.1
6095,YR,M,Y72,PT,1997,10.5
6096,YR,M,Y73,PT,1997,9.9
6097,YR,M,Y74,PT,1997,9.4
6098,YR,M,Y75,PT,1997,8.8
6099,YR,M,Y76,PT,1997,8.3
6100,YR,M,Y77,PT,1997,7.8
6101,YR,M,Y78,PT,1997,7.3
6102,YR,M,Y79,PT,1997,6.8
6103,YR,M,Y8,PT,1997,65.0
6104,YR,M,Y80,PT,1997,6.4
6105,YR,M,Y81,PT,1997,6.0
6106,YR,M,Y82,PT,1997,5.6
6107,YR,M,Y83,PT,1997,5.2
6108,YR,M,Y84,PT,1997,4.8
6109,YR,M,Y9,PT,1997,64.0
6110,YR,M,Y_GE85,PT,1997,4.5
6111,YR,M,Y_LT1,PT,1997,72.2
6112,YR,T,Y1,PT,1997,75.3
6113,YR,T,Y10,PT,1997,66.5
6114,YR,T,Y11,PT,1997,65.6
6115,YR,T,Y12,PT,1997,64.6
6116,YR,T,Y13,PT,1997,63.6
6117,YR,T,Y14,PT,1997,62.6
6118,YR,T,Y15,PT,1997,61.6
6119,YR,T,Y16,PT,1997,60.7
6120,YR,T,Y17,PT,1997,59.7
6121,YR,T,Y18,PT,1997,58.7
6122,YR,T,Y19,PT,1997,57.8
6123,YR,T,Y2,PT,1997,74.4
6124,YR,T,Y20,PT,1997,56.9
6125,YR,T,Y21,PT,1997,55.9
6126,YR,T,Y22,PT,1997,55.0
6127,YR,T,Y23,PT,1997,54.0
6128,YR,T,Y24,PT,1997,53.1
6129,YR,T,Y25,PT,1997,52.2
6130,YR,T,Y26,PT,1997,51.2
6131,YR,T,Y27,PT,1997,50.3
6132,YR,T,Y28,PT,1997,49.4
6133,YR,T,Y29,PT,1997,48.4
6134,YR,T,Y3,PT,1997,73.4
6135,YR,T,Y30,PT,1997,47.5
6136,YR,T,Y31,PT,1997,46.6
6137,YR,T,Y32,PT,1997,45.7
6138,YR,T,Y33,PT,1997,44.7
6139,YR,T,Y34,PT,1997,43.8
6140,YR,T,Y35,PT,1997,42.9
6141,YR,T,Y36,PT,1997,42.0
6142,YR,T,Y37,PT,1997,41.1
6143,YR,T,Y38,PT,1997,40.1
6144,YR,T,Y39,PT,1997,39.2
6145,YR,T,Y4,PT,1997,72.4
6146,YR,T,Y40,PT,1997,38.3
6147,YR,T,Y41,PT,1997,37.4
6148,YR,T,Y42,PT,1997,36.5
6149,YR,T,Y43,PT,1997,35.6
6150,YR,T,Y44,PT,1997,34.7
6151,YR,T,Y45,PT,1997,33.8
6152,YR,T,Y46,PT,1997,32.9
6153,YR,T,Y47,PT,1997,32.0
6154,YR,T,Y48,PT,1997,31.1
6155,YR,T,Y49,PT,1997,30.2
6156,YR,T,Y5,PT,1997,71.5
6157,YR,T,Y50,PT,1997,29.3
6158,YR,T,Y51,PT,1997,28.4
6159,YR,T,Y52,PT,1997,27.6
6160,YR,T,Y53,PT,1997,26.7
6161,YR,T,Y54,PT,1997,25.8
6162,YR,T,Y55,PT,1997,25.0
6163,YR,T,Y56,PT,1997,24.1
6164,YR,T,Y57,PT,1997,23.3
6165,YR,T,Y58,PT,1997,22.4
6166,YR,T,Y59,PT,1997,21.6
6167,YR,T,Y6,PT,1997,70.5
6168,YR,T,Y60,PT,1997,20.8
6169,YR,T,Y61,PT,1997,20.0
6170,YR,T,Y62,PT,1997,19.2
6171,YR,T,Y63,PT,1997,18.4
6172,YR,T,Y64,PT,1997,17.6
6173,YR,T,Y65,PT,1997,16.9
6174,YR,T,Y66,PT,1997,16.1
6175,YR,T,Y67,PT,1997,15.4
6176,YR,T,Y68,PT,1997,14.6
6177,YR,T,Y69,PT,1997,13.9
6178,YR,T,Y7,PT,1997,69.5
6179,YR,T,Y70,PT,1997,13.2
6180,YR,T,Y71,PT,1997,12.5
6181,YR,T,Y72,PT,1997,11.9
6182,YR,T,Y73,PT,1997,11.2
6183,YR,T,Y74,PT,1997,10.6
6184,YR,T,Y75,PT,1997,10.0
6185,YR,T,Y76,PT,1997,9.4
6186,YR,T,Y77,PT,1997,8.8
6187,YR,T,Y78,PT,1997,8.3
6188,YR,T,Y79,PT,1997,7.7
6189,YR,T,Y8,PT,1997,68.5
6190,YR,T,Y80,PT,1997,7.2
6191,YR,T,Y81,PT,1997,6.8
6192,YR,T,Y82,PT,1997,6.3
6193,YR,T,Y83,PT,1997,5.9
6194,YR,T,Y84,PT,1997,5.5
6195,YR,T,Y9,PT,1997,67.5
6196,YR,T,Y_GE85,PT,1997,5.1
6197,YR,T,Y_LT1,PT,1997,75.8
6198,YR,F,Y1,PT,1996,78.5
6199,YR,F,Y10,PT,1996,69.8
6200,YR,F,Y11,PT,1996,68.8
6201,YR,F,Y12,PT,1996,67.8
6202,YR,F,Y13,PT,1996,66.8
6203,YR,F,Y14,PT,1996,65.8
6204,YR,F,Y15,PT,1996,64.8
6205,YR,F,Y16,PT,1996,63.9
6206,YR,F,Y17,PT,1996,62.9
6207,YR,F,Y18,PT,1996,61.9
6208,YR,F,Y19,PT,1996,60.9
